"","ResponseId","d_sens_crit","criticism_d","d_sens_chall","challange_d","challenge_seeking","t1p1_correct","t1p2_correct","t1p3_correct","t1p4_correct","t1pp1_correct","t1pp2_correct","t1pp3_correct","t1tp1_correct","t1tp2_correct","t1tp3_correct","t1tp4_correct","t1tp5_correct","t1tp6_correct","t1tp7_correct","t1tp8_correct","set1_scoreraw","eiottime","perssec","eiottimetrans","perstrans","ewd","pers_wd","effort","persistence","resilience","perc_score","Q187","chall_ass_self_1","chall_ass_self_2","chall_ass_self_3","chall_ass_self_4","chall_ass_self_5","chall_word_ev_1","chall_word_ev_2","chall_word_ev_3","chall_word_ev_4","chall_word_ev_5","crit_ass_self_1","crit_ass_self_2","crit_ass_self_3","crit_ass_self_4","crit_ass_self_5","crit_word_ev_1","crit_word_ev_2","crit_word_ev_3","crit_word_ev_4","crit_word_ev_5","chall_word_us_ev_1","chall_word_us_ev_2","chall_word_us_ev_3","chall_word_us_ev_4","chall_word_us_ev_5","crit_word_us_ev_1","crit_word_us_ev_2","crit_word_us_ev_3","crit_word_us_ev_4","crit_word_us_ev_5","pre_ms","pre_ms_words_4","pre_ms_words_5","pre_ms_words_6","ms_words_ev_1","ms_words_ev_2","ms_words_ev_3","chall_gnat_feedback_1","chall_gnat_feedback_2","chall_gnat_feedback_3","chall_gnat_correct_1","chall_gnat_attention_1","crit_gnat_feedback_1","crit_gnat_feedback_2","crit_gnat_feedback_3","crit_gnat_correct_1","crit_gnat_attention_1","Q194","iq_1","iq_2","fms_1","fms_2","fms_3","fms_4","crms_1","crms_2","crms_3","crms_4","chms_1","chms_2","chms_3","chms_4","grit_1","grit_2","grit_3","grit_4","grit_5","grit_6","grit_7","grit_8","fsc_1","fsc_2","crsc_1","crsc_2","chsc","mcsd_1","mcsd_2","mcsd_3","mcsd_4","mcsd_5","mcsd_6","mcsd_7","mcsd_8","mcsd_9","mcsd_10","mcsd_11","mcsd_12","mcsd_13","intdel_1","intdel_2","intdel_3","intdel_4","intdel_5","intdel_6","intdel_7","intdel_8","intdel_9","intdel_10","intdel_11","intdel_12","intdel_13","intdel_14","intdel_15","intdel_16","intdel_17","intdel_18","iqms_avg","crms_avg","chms_avg","fms_avg","fsc_avg","crsc_avg","chall_ev_participant","crit_ev_participant","chall_ev_us","crit_ev_us","mcsd","grit_avg","pre_ms_ev","intuition_pid","deliberation_pid"
"115","R_3fw6DJVewFfBEkM",1.29154970886949,0.20981202572471,0,0.182742702165084,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,4,294.738,435.365,17.1679352282096,20.8654019851044,17.1679352282096,20.8654019851044,0.622400673125195,0.713411115351628,1,3.33581178847682,"lenémítottam a telefonom,kikapcsoltam a tv-t és leállítottam a zenét,a böngészőt átváltottam teljes képernyős módra","siker","feladat","izgalmas","kaland","stressz",5,4,4,5,1,"negatív","sértő","építő","film","vélemény",1,1,4,3,4,4,1,4,2,4,2,4,4,4,2,"A hibákra hívja fel a figyelmet, de építő kritikát fogalmaznak meg.","izgatottság","idegesség","kíváncsiság",4,2,4,3,4,5,75,90,4,NA,NA,60,72,"Magamban kiejtettem a szót, ami le volt írva , hogy jobban felfogjam. Próbáltam minél gyorsabban reagálni.",5,4,3,4,4,4,4,4,4,4,4,4,5,4,3,3,3,2,2,2,3,2,1,2,4,3,0,0,0,1,1,1,0,0,1,0,1,1,0,0,4,4,4,3,4,5,5,4,3,4,3,3,2,3,4,2,3,3,4.5,4,4.25,3.75,1.5,3.5,3.8,2.6,3,3.2,0.461538461538462,2.5,3.33333333333333,2.88888888888889,4.11111111111111
"116","R_3gY0ByY7dtHPoZj",-1.40957742539992,-0.451377127216936,-1.40957742539992,0.491386695139468,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,4,249.049,248.47,15.7812863860967,15.7629311994946,15.7812863860967,15.7629311994946,0.556729549024975,0.538952009468612,1,3.09568155849359,"lenémítottam a telefonom,kikapcsoltam a tv-t és leállítottam a zenét,a böngészőt átváltottam teljes képernyős módra","megugrani","teljesítmény","izgalom","adrenalin","megmérettetés",4,3,5,4,3,"hiba","észrevétel","építő","romboló","hozzáállás",2,4,5,1,4,5,3,3,1,4,3,5,4,3,2,"Hát nem igazán tudom megjósolni, hogy mit szeretne mondani, a visszajelzése egyaránt lehet negatív és pozitív is. Szerintem örülnék annak, hogy személyesen akar konzultálni róla, mert személyesen jobban át lehet beszélni a prezentáció erősségeit, gyengeségeit és emailben nem olyan könnyű részletes visszajelzést adni.","kíváncsiság","izgatottság","türelmetlenség",5,4,2,4,3,5,70,86,4,3,4,60,85,"Próbáltam kis szüneteket tartani a blokkok között, mert akkor ment a legnehezebben amikor már volt pl. egy kihívás-pozitív és utána át kellett állni egy kihívás-negatívra. Emiatt tartottam kis szünetet, vettem pár mély levegőt és átgondoltam, hogy nagyjából milyen szavak fognak tartozni a negatívhoz, amire majd nyomnom kell.",4,4,3,3,6,5,4,4,5,4,5,6,5,5,3,3,3,2,2,2,3,2,4,4,4,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,4,4,4,4,3,4,3,4,5,3,4,3,3,4,4,3,4,4,4.25,5.25,4.25,4,4,3.8,3.2,3.2,3.4,0.153846153846154,2.5,3.66666666666667,3.55555555555556,3.88888888888889
"117","R_3gYnUT9KLkKtnP7",0.254240392436252,-0.511080825697707,-0.874444707694107,-0.304477454381814,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,4,175.517,189.282,13.2482829076073,13.7579795028194,13.2482829076073,13.7579795028194,0.436767536487833,0.470400498830463,1,2.9071680353183,"lenémítottam a telefonom,kikapcsoltam a tv-t és leállítottam a zenét,a böngészőt átváltottam teljes képernyős módra","élet","gördeszka","család","verseny","akarat",3,4,2,3,5,"család","emberek","társadalom","nagyképűség","kitartás",1,1,1,2,4,3,4,4,2,4,2,4,3,3,3,"Átbeszélni, hogy min kell javítani.","fáradt","nyugodt","megterhelt",1,4,3,1,1,5,59,57,1,1,5,78,80,"nem",5,5,2,2,5,5,2,2,5,5,4,4,5,5,4,1,3,2,2,1,2,3,4,4,4,4,0,0,0,1,1,1,1,1,1,1,1,1,1,0,4,4,3,3,4,3,2,4,3,4,3,4,2,4,3,4,4,4,5,3.5,4.5,3.5,4,4,3.4,1.8,3.4,3,0.769230769230769,2.25,2.66666666666667,3.44444444444444,3.44444444444444
"118","R_3h4jpJhAp0mTpZk",0.726015854340957,0.38279740543767,0.225258285055229,0.0581917847576481,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,4,301.216,360.34,17.3555754730288,18.9826236332073,17.3555754730288,18.9826236332073,0.631287238656049,0.649036846169288,1,3.28032408482534,"lenémítottam a telefonom,kikapcsoltam a tv-t és leállítottam a zenét,a böngészőt átváltottam teljes képernyős módra","verseny","erőfeszítés","jutalom","határfeszegetés","rátermettség",4,2,5,3,5,"sírás","düh","újság","gondolkodásmód","negatív",1,1,3,3,1,4,2,2,3,4,2,4,3,3,3,"Nem feltételezek előre letolást. Várom az építő kritikát a javítás, tökéletesítés szempontjából.","lelkesedés","mérsékelt aggódás","türelmetlenség",5,2,1,5,5,5,50,80,4,3,5,60,100,"Nehezebb volt a szavakat negatív/pozitív szempontból figyelni, ezért azokra jobban koncentráltam, mint a főnevekre.",6,2,3,4,5,5,4,4,6,6,6,5,4,6,4,1,2,2,2,2,2,2,4,4,5,5,1,0,1,0,1,0,1,1,1,1,0,1,1,1,5,4,5,5,5,4,5,4,5,5,3,5,1,5,3,1,2,2,4,5,5.25,4.25,4,5,3.8,1.8,3,3,0.692307692307692,2.125,2.66666666666667,3,4.66666666666667
"119","R_3HuDBBTt40PFC9h",-2.06158397887501,0.228594953852166,1.33182317571743,0.583950991278403,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,82.009,560.048,9.0558820663699,23.6653332957725,9.0558820663699,23.6653332957725,0.238217141058772,0.809143856119223,1,3.047360997178,"lenémítottam a telefonom,kikapcsoltam a tv-t és leállítottam a zenét,a böngészőt átváltottam teljes képernyős módra","egyetem","küzdelem","harc","kard","fájdalom",3,4,4,3,2,"tv","újság","gyalázat","hazugság","gyűlölet",2,2,1,1,1,4,3,4,3,4,2,3,2,4,2,"Remélhetőleg pozitív visszajelzés, esetleg miken kéne javítani, stb","Pozitív","Visszajelzés","Biztatás",5,3,4,4,2,5,91,100,5,3,5,90,99,"Magamban kimondtam a szavakat, ez segített.",2,1,2,2,3,3,4,2,4,2,5,5,5,5,4,1,4,3,3,2,2,4,4,3,4,3,1,0,0,1,1,0,0,1,1,0,0,0,0,0,4,3,4,4,3,2,5,2,4,4,3,4,4,4,4,3,3,3,1.5,3,5,2.5,3.5,3.5,3.2,1.4,3.6,2.6,0.307692307692308,2.875,4,3.55555555555556,3.44444444444444
"120","R_3iJV4DcESA7yGyc",0.33297716386765,0.358059634578766,1.00798552312882,0.258497143834977,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,4,188.19,175.129,13.7182360382084,13.2336313988263,13.7182360382084,13.2336313988263,0.459024325246236,0.452472458624511,1,2.91149678387075,"lenémítottam a telefonom,kikapcsoltam a tv-t és leállítottam a zenét,a böngészőt átváltottam teljes képernyős módra","nehéz","idő","lehetőség","munka","pénz",3,4,4,3,4,"pozitív","negatív","sok","kevés","valid",5,1,4,2,5,4,4,4,2,4,4,4,4,2,3,"Bizonyára sok időt fogalakozott vele Ő is, és azért kért személyes konzultációt, mert jómagam is azt preferálom.","boldogság","reményteliség","izgatottság",5,4,3,5,3,2,66,52,3,3,4,71,82,"nem,nem volt.",3,4,2,2,4,6,5,2,4,2,2,5,5,3,4,2,4,2,4,4,3,2,3,2,3,4,0,0,0,0,1,0,1,1,1,1,1,0,1,1,3,3,3,2,2,4,4,2,4,2,3,4,3,3,3,3,4,2,3.5,3.25,3.75,3.5,2.5,3.5,3.6,3.4,3.6,3.4,0.615384615384615,3.125,4,3.22222222222222,2.77777777777778
"121","R_3iLkR4y2BkwKh2U",-0.426658079063225,0.129456965270593,1.51593291431241,-0.195827104249112,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,4,143.626,142.067,11.9844065351606,11.9191862138319,11.9844065351606,11.9191862138319,0.376910866520971,0.407530127479161,1,2.78444099400013,"lenémítottam a telefonom,kikapcsoltam a tv-t és leállítottam a zenét,a böngészőt átváltottam teljes képernyős módra","Lehetőség","Akarat","Munka","Cél","Siker",4,5,3,5,5,"Önismeret","Negatív","Reakció","Változás","Cselekedet",5,1,3,4,5,5,2,3,2,3,2,3,3,3,1,"Szeretne kritikával élni. Ez lehet pozitív is, de felkészülök a negatív bírálatra is.","Izgalom","Kíváncsiság","Enyhe stressz",4,5,1,3,1,5,70,100,3,2,5,70,91,"Nem.",5,5,3,4,5,5,4,4,5,4,5,5,5,5,3,3,3,3,2,2,3,3,3,4,4,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,3,3,4,4,4,3,2,4,4,4,4,2,4,4,4,4,3,5,4.25,5,4.25,3.5,4,4.4,3.6,3,2.4,0.153846153846154,2.75,3.33333333333333,3.66666666666667,3.44444444444444
"122","R_3JatcTSXiNqMp3x",0.619237606510122,-0.207537628992339,0.294513859284196,0.432277511504472,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,4,165.527,222.516,12.8657296722728,14.9169702017534,12.8657296722728,14.9169702017534,0.418649971153617,0.510027669579386,1,2.928677640733,"lenémítottam a telefonom,kikapcsoltam a tv-t és leállítottam a zenét,a böngészőt átváltottam teljes képernyős módra","verseny","megpróbáltatás","erő","kitartás","küzdelem",3,2,5,5,4,"építő","megbántottság","gúny","változás","elfogadás",5,1,1,4,3,3,3,3,2,3,3,5,4,3,2,"Azt akarja mondani, hogy bár nagyon jó amit eddig leírtam, de azért van egy-két hiányosság, illetve pár dolog amin dolgozni kellene és ezekben szeretne segíteni.","megkönnyebbülés (hogy valamilyen visszajelzést kapok tőle)","idegesség (vajon mi nem jó a szakdolgozatommal)","stressz (még többet kell a szakdogámon dolgoznom)",5,2,1,3,4,5,80,95,2,4,5,90,100,"Másodjára egy kicsit bebambultam a képernyő közepére és amikor megjelentek a szavak, akkor kimondtam őket suttogva.",3,3,2,3,5,3,3,3,4,4,3,3,4,4,3,3,2,3,3,3,3,3,3,5,3,4,0,0,0,0,1,0,0,0,1,1,0,0,1,0,3,3,3,2,2,2,1,1,3,4,4,4,3,3,4,3,4,4,3,3.5,3.5,3.25,4,3.5,3.8,2.8,2.8,3.4,0.307692307692308,2.875,2.66666666666667,3.55555555555556,2.33333333333333
"123","R_3JmIxqG6icirKjh",-0.544457477759108,0.550920821974366,-1.77659436280195,0.288984356337867,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,1,4,118.736,73.312,10.8966049758629,8.56224269686395,10.8966049758629,8.56224269686395,0.325393027953999,0.292752524808377,1,2.61814555276238,"lenémítottam a telefonom,kikapcsoltam a tv-t és leállítottam a zenét,a böngészőt átváltottam teljes képernyős módra","verseny","feladat","teljesítmény","motiváció","sikerélmény",3,2,4,5,5,"vélemény","nézőpont","elgondolkodtató","negatív","pozitív",3,4,5,1,5,5,2,3,2,4,2,5,5,3,2,"azt, hogy sokat kell javítani rajta, kérdések merültek fel benne","frusztráció","bizonytalanság","remény",1,2,5,5,4,5,40,90,4,4,4,29,91,"túl gyors volt a stratégiához",5,4,1,3,3,2,3,3,3,2,3,4,5,4,3,4,2,3,1,3,3,2,4,4,4,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,5,3,3,2,5,5,4,2,5,3,4,1,3,3,4,2,4,4.5,2.75,4,2.25,4,4.5,3.8,3.6,3.2,3.4,0.153846153846154,2.625,2.66666666666667,2.88888888888889,4.11111111111111
"124","R_3k648PCPHufwEtF",-1.3266073106298,-0.210558065704137,-0.334761382531593,0.295359728537902,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,4,179.496,135.387,13.3976117274684,11.6355919488439,13.3976117274684,11.6355919488439,0.443839688544655,0.397833726660386,1,2.84167341520504,"lenémítottam a telefonom,kikapcsoltam a tv-t és leállítottam a zenét,a böngészőt átváltottam teljes képernyős módra","siker","kudarc","fárdatság","munka","csalódás",5,2,4,4,2,"segítség","javulás","nehézség","probléma","jóindulat",5,5,4,2,5,5,2,4,4,4,5,5,3,4,2,"Inkább negatív visszajelzés és kritika.","Frusztráció","Idegesség","Tehetetlenség",1,2,1,2,4,5,65,70,1,4,5,60,67,"Nem.",5,5,2,5,5,5,6,5,6,5,5,5,5,5,3,2,2,2,2,2,2,3,1,1,4,2,0,0,1,1,1,0,0,0,1,1,1,0,1,0,4,4,4,2,2,3,4,4,4,4,4,3,2,2,4,4,4,2,5,5.5,5,4.25,1,3,3.4,4.2,3.8,3.8,0.538461538461538,2.25,1.33333333333333,3.22222222222222,3.44444444444444
"125","R_3KI5Bn1J3G0DSga",-0.108420718217322,0.355428959261088,0.333242108710364,0.158073838011981,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,4,77.404,146.245,8.79795430767857,12.0931798961233,8.79795430767857,12.0931798961233,0.226001787513242,0.413479163449628,1,1.63948095096287,NA,"versengés","siker","kudarc","teljesítmény","akarás",4,4,2,4,4,"építő","kudarc","rosszérzés","sértés","bántás",4,2,3,2,2,4,4,4,4,4,3,4,3,3,4,"Jó lesz.","izgulás","öröm","félelem",3,4,2,3,3,NA,71,72,3,3,3,69,72,"nem",4,4,3,4,5,5,4,4,5,5,4,4,5,5,2,2,2,3,2,3,3,3,4,4,4,3,0,0,1,1,1,1,1,0,1,1,0,1,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4.5,4.5,4.25,4,3.5,3.6,2.6,4,3.4,0.615384615384615,2.5,3,3,3
"126","R_3KVZBX7mQAtsfFh",0.565533854528531,-0.163693706870595,-1.16082674266573,0.134995194809729,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,4,119.247,217.816,10.9200274724929,14.7585907186289,10.9200274724929,14.7585907186289,0.326502307849681,0.504612500306092,1,1.83111480815577,"lenémítottam a telefonom,kikapcsoltam a tv-t és leállítottam a zenét,a böngészőt átváltottam teljes képernyős módra","CÉL","UGRÁS","ELÉR","NEHÉZ","BÁTOR",5,4,5,2,5,"ELLENTÉT","BÁNTÁS","BIZTATÓ","KEMÉNY","UDVARIATLAN",2,1,5,3,2,4,4,3,2,4,2,5,4,3,1,"Ha ilyen gyorsan reagált és még találkozni is akar, akkor biztos, hogy valamit nem jól csináltam, és valószinüleg segiteni szeretne, hogy kijavitsam a hibákat.","csalódottságot","szomorúságot","elhivatottságot",2,2,4,1,4,5,65,75,2,4,5,50,70,"nem volt semmilyen vagy legalább is nem tünt fel hogy alkalmazok ilyet.",4,4,1,4,4,4,4,4,2,5,2,2,3,4,4,4,2,2,2,3,2,2,4,4,4,4,0,0,0,0,1,1,1,1,1,1,1,0,1,0,4,4,4,4,4,4,4,3,4,3,4,4,3,4,4,3,4,3,4,3.75,2.75,3.25,4,4,4.2,2.6,3.4,3,0.615384615384615,2.625,2.66666666666667,3.66666666666667,3.77777777777778
"127","R_3lDG65UQCaE0tR4",2.38522761563553,-0.225112422211275,-0.317398711818929,0.482570000930339,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,4,176.012,174.509,13.2669514207296,13.2101854642545,13.2669514207296,13.2101854642545,0.437651669661848,0.451670816252835,1,2.88932248591468,"lenémítottam a telefonom,kikapcsoltam a tv-t és leállítottam a zenét,a böngészőt átváltottam teljes képernyős módra","iskola","nehéz","akadály","próbatétel","fejlődés",4,2,2,4,5,"építő","romboló","fejlesztés","tanács","megalázás",5,1,5,4,1,3,3,2,1,4,2,4,2,2,2,"Szerintem el szeretné mondani a meglátásait, hogy miken változtassak, mi az, ami tetszett/nem tetszett neki.","szorongás","félelem","megkönnyebbülés",1,1,5,4,3,5,83,70,3,4,5,60,72,"Elolvastam a szavakat, és igyekeztem őket memorizálni.",4,3,2,4,2,3,4,4,3,4,5,5,5,4,1,4,2,1,1,2,1,1,1,3,4,2,0,0,1,0,1,0,1,1,1,1,1,1,0,1,5,5,5,5,3,5,4,5,5,5,5,5,5,5,4,5,5,1,3.5,3.75,4.75,2.75,2,3,3.4,3.2,2.6,2.4,0.692307692307692,1.625,2.33333333333333,4.44444444444444,4.66666666666667
"128","R_3mgTgjvO78sG1XZ",-0.675949522027036,0.285940032886592,0.982588428415324,0.255557743820054,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,4,249.997,297.697,15.8112934322275,17.2538981102822,15.8112934322275,17.2538981102822,0.558150670501797,0.589929813181031,1,3.14808048368283,"lenémítottam a telefonom,kikapcsoltam a tv-t és leállítottam a zenét,a böngészőt átváltottam teljes képernyős módra","lehetőség","fejlődés","bukás","elismerés","megmérettetés",5,5,2,4,3,"sértettség","fájdalom","rosszindulat","jogos","konstruktív",2,1,1,3,5,5,5,2,5,4,2,3,5,4,3,"Formai hiányosságokra, további kitekintési lehetőségekre szeretné felhívni a figyelmemet.","idegesség","szorongás","feszültség",3,2,1,3,5,5,30,70,3,4,5,60,80,"Tudatosan nem.",6,5,1,3,4,4,3,2,3,2,5,5,6,5,2,3,1,3,3,1,2,3,4,5,3,3,0,0,0,1,1,0,1,1,1,1,1,0,1,0,4,4,5,4,4,4,5,2,5,5,5,5,4,4,4,5,5,4,5.5,2.5,5.25,3,4.5,3,3.8,2.4,4.2,3.4,0.615384615384615,2.25,2,4.55555555555556,4.11111111111111
"129","R_3mn9najNmkHtZgI",-0.97274454754989,0.505057628880508,-0.552514931852941,-0.361158507586735,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,4,345.613,188.234,18.5906697028375,13.7198396492087,18.5906697028375,13.7198396492087,0.689780798076355,0.469096455154564,1,2.15887725323092,"lenémítottam a telefonom,kikapcsoltam a tv-t és leállítottam a zenét,a böngészőt átváltottam teljes képernyős módra","Munkahely","Egyetem","Sport","HIMYM","Játék",4,2,5,5,5,"Puzsér","Egyetem","Film","Kritikus","Alkotás",5,2,5,3,4,3,2,2,4,4,2,4,4,4,2,"Valószínűleg annyi / olyan típusú javaslata van, hogy azt egy e-mailben sok leírni. Kicsit negatív mert valószínűleg nagyobb átalakítást igényel majd.","Félelem","Kíváncsiság","Lustaság",1,4,2,3,3,5,70,100,4,4,5,55,100,"Nem",4,3,1,3,4,4,4,4,4,3,4,5,5,5,3,3,3,3,3,3,3,3,4,2,4,4,0,0,0,1,1,0,0,0,0,1,0,0,0,0,4,4,4,4,4,4,2,2,4,4,4,4,2,3,4,2,4,4,3.5,3.75,4.75,3,3,4,4.2,3.8,3,3.2,0.230769230769231,3,2.33333333333333,3.44444444444444,3.55555555555556
"130","R_3MT0qffoP5nywmc",0,0.53061165501471,-0.553892022959643,0.0429251281434668,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,160.018,417.314,12.6498221331369,20.4282647329625,12.6498221331369,20.4282647329625,0.408424678082907,0.698464910393058,1,3.10688958847597,"lenémítottam a telefonom,kikapcsoltam a tv-t és leállítottam a zenét,a böngészőt átváltottam teljes képernyős módra","cél","motiváció","munka","siker","nehéz",5,5,4,5,2,"építő","értékelés","vélemény","negatív","elfogadó",5,3,3,1,4,4,2,4,4,2,4,4,3,4,2,"Elmondja a véleményét, hogy szerinte hol mit kellene kijavítani, ötleteket ad. Szerintem a témavezetőnek pozitív visszajelzése lesz, mert sokat foglalkoztam a prezentációval, és építő kritikát kapok tőle.","fáradtság","motiváltság","vérakozás",1,5,4,4,5,5,65,95,4,5,5,70,100,"Nem volt.",6,6,2,2,5,3,4,4,5,5,4,4,6,4,3,4,2,2,2,3,3,2,3,4,4,3,0,0,0,0,1,1,1,0,1,1,0,0,0,1,5,5,4,5,4,3,4,3,4,5,5,4,2,4,4,5,2,3,6,4.5,4.5,3,3.5,3.5,4.2,3.2,3.2,3.4,0.461538461538462,2.625,3.33333333333333,3.66666666666667,4.22222222222222
"131","R_3nB1XnPRbCNwqrN",-0.0965229755484189,0.584352385458678,0,0.447417570268856,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,4,129.209,141.947,11.3670136799425,11.9141512496694,11.3670136799425,11.9141512496694,0.347671392486697,0.407357976499207,1,2.7550293689859,"lenémítottam a telefonom,kikapcsoltam a tv-t és leállítottam a zenét,a böngészőt átváltottam teljes képernyős módra","verseny","megpróbáltatás","erőfeszítés","izgalmas","újdonság",2,2,3,5,4,"emberek","negatív","építő","szeretet","tanár",3,1,4,5,3,3,1,2,2,3,2,4,3,3,2,"Szerintem építő kritikával fog illetni, javasol pár javítást","öröm","izgalom","félelem",5,5,2,4,3,4,71,27,4,3,4,68,44,"nem igazán, csak ráállt az agyam",3,3,2,4,5,4,5,3,3,3,4,5,4,5,4,4,5,4,3,4,4,3,4,4,3,4,0,0,0,0,1,1,1,0,1,0,0,0,0,1,4,3,4,4,3,4,3,2,4,4,4,5,3,4,4,4,4,4,3,3.5,4.5,3.75,4,3.5,3.2,3.2,2.2,2.8,0.384615384615385,3.875,4,4,3.44444444444444
"132","R_3nfxeBXp8Svp8NM",-0.110230080158598,0.102934614905651,0.0513466060552203,-0.0632470334932593,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,3,224.743,277.913,14.991430885676,16.6707228397571,14.991430885676,16.6707228397571,0.519322314392788,0.569990407245416,1,3.0893127216382,"lenémítottam a telefonom,kikapcsoltam a tv-t és leállítottam a zenét,a böngészőt átváltottam teljes képernyős módra","iskola","tanulmány","biológia","munka","pénz",4,5,4,3,2,"dolgozat","felmérő","család","tanár","fejlődés",1,1,5,3,5,5,3,4,5,4,2,4,2,2,1,"Arra gondolnék, hogy talán nagyon eltértem a témától, vagy nem láttam meg összefüggéseket, vagy hogy nem tartalmaz elég szakmai ismeretet.","kíváncsiság","elhivatottság","készségesség",5,5,5,4,4,5,50,95,2,4,5,60,100,"nem.",4,5,4,4,5,5,4,4,5,4,6,5,5,6,2,1,2,1,2,1,1,1,4,4,4,5,0,0,1,1,1,1,0,0,1,0,0,0,1,0,5,5,5,5,5,5,5,5,4,5,3,3,1,3,4,3,3,3,4.5,4.25,5.5,4.5,4,4.5,3.6,3,4.2,2.2,0.461538461538462,1.375,5,3,5
"133","R_3O00RgbzeIJEwIw",0.618448175413429,0.179271514894854,1.58233643981094,0.171341585700195,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,4,139.177,198.166,11.7973302064493,14.0771445968279,11.7973302064493,14.0771445968279,0.368051007827189,0.481313105539905,1,2.84936411336709,"lenémítottam a telefonom,kikapcsoltam a tv-t és leállítottam a zenét,a böngészőt átváltottam teljes képernyős módra","nehézségek","sikerélmény","kudarc","fejlődés","idő",2,5,1,5,3,"negatív","pozitív","segítőkész","sértő","építő",1,5,5,1,5,4,4,4,3,3,3,5,4,4,2,"Úgy gondolom van min javítani, hiszen ha jó lenne úgy, ahogy van, akkor azt e-mailben is megírhatta volna. Ettől függetlenül nem gondolnám, hogy 100%-ban negatív kritikát kapnék, hiszen lehet, hogy csak észrevételei, javaslatai vannak, ki kell még egészíteni, elmondja az erősségeit és a gyengeségeit is a prezentációmnak. Építő kritikára számítok, aminek köszönhetően fejleszteni tudom a munkámat.","izgalom","bizonytalanság","remény",4,1,5,1,5,5,62,82,1,5,5,59,77,"Ismételgettem magamban annak a két kategóriának a nevét, amelynek a szavait figyelni kellett.",3,3,1,3,5,5,5,6,5,6,5,4,6,4,3,1,2,1,2,2,2,1,4,5,3,5,1,0,1,0,1,1,0,1,1,1,0,0,0,1,5,5,5,5,5,5,5,3,5,3,5,4,3,5,5,4,4,2,3,5.5,4.75,3.5,4.5,4,3.2,3.4,3.6,3.6,0.538461538461538,1.75,3.33333333333333,4.11111111111111,4.55555555555556
"134","R_3O7yTTgAitqZ9TF",-0.371317575771596,-0.0976404962374087,0.772988024213169,-0.160435062927809,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,4,69.924,61.723,8.36205716316266,7.85639866605559,8.36205716316266,7.85639866605559,0.205357876377949,0.268618938614218,1,1.47397681499217,"lenémítottam a telefonom,kikapcsoltam a tv-t és leállítottam a zenét","verseny","feladat","összpontosítás","koncentráció","teljesítmény",5,4,5,5,5,"vélemény","gondolat","megítélés","cikk","sajtó",3,4,2,3,2,5,4,5,5,4,2,4,4,3,2,"Nem tudom előre, megfordul bennem az is, hogy negatív kritikát kapok, de mivel sok munkámvan benne, bizakodó vagyok, hogy pozitív véleményt fog mondani.","elgondolkodtatott","több szempontot vettem figyelembe","megpróbáltam beleképzelni magamat a szituációba",3,4,3,3,4,4,49,71,4,5,4,49,41,NA,6,6,2,3,4,5,4,4,5,4,5,5,5,6,3,3,2,3,1,1,3,3,3,4,3,4,1,0,0,0,0,0,1,1,0,0,0,0,1,0,3,3,4,3,3,3,4,5,3,4,4,5,4,4,3,3,4,3,6,4.25,5.25,3.5,3.5,3.5,4.8,2.8,4.6,3,0.230769230769231,2.375,3.33333333333333,3.66666666666667,3.55555555555556
