"","ResponseId","d_sens_chall","challange_d","d_sens_crit","criticism_d","Q187","chall_ass_self_1","chall_ass_self_2","chall_ass_self_3","chall_ass_self_4","chall_ass_self_5","chall_word_ev_1","chall_word_ev_2","chall_word_ev_3","chall_word_ev_4","chall_word_ev_5","crit_ass_self_1","crit_ass_self_2","crit_ass_self_3","crit_ass_self_4","crit_ass_self_5","crit_word_ev_1","crit_word_ev_2","crit_word_ev_3","crit_word_ev_4","crit_word_ev_5","chall_word_us_ev_1","chall_word_us_ev_2","chall_word_us_ev_3","chall_word_us_ev_4","chall_word_us_ev_5","crit_word_us_ev_1","crit_word_us_ev_2","crit_word_us_ev_3","crit_word_us_ev_4","crit_word_us_ev_5","pre_ms","pre_ms_words_4","pre_ms_words_5","pre_ms_words_6","ms_words_ev_1","ms_words_ev_2","ms_words_ev_3","chall_gnat_feedback_1","chall_gnat_feedback_2","chall_gnat_feedback_3","chall_gnat_correct_1","chall_gnat_attention_1","crit_gnat_feedback_1","crit_gnat_feedback_2","crit_gnat_feedback_3","crit_gnat_correct_1","crit_gnat_attention_1","Q194","iq_1","iq_2","fms_1","fms_2","fms_3","fms_4","crms_1","crms_2","crms_3","crms_4","chms_1","chms_2","chms_3","chms_4","grit_1","grit_2","grit_3","grit_4","grit_5","grit_6","grit_7","grit_8","fsc_1","fsc_2","crsc_1","crsc_2","chsc","mcsd_1","mcsd_2","mcsd_3","mcsd_4","mcsd_5","mcsd_6","mcsd_7","mcsd_8","mcsd_9","mcsd_10","mcsd_11","mcsd_12","mcsd_13","intdel_1","intdel_2","intdel_3","intdel_4","intdel_5","intdel_6","intdel_7","intdel_8","intdel_9","intdel_10","intdel_11","intdel_12","intdel_13","intdel_14","intdel_15","intdel_16","intdel_17","intdel_18","rei_1","rei_2","rei_3","rei_4","rei_5","rei_6","rei_7","rei_8","rei_9","rei_10","rei_11","rei_12","iqms_avg","crms_avg","chms_avg","fms_avg","fsc_avg","crsc_avg","chall_ev_participant","crit_ev_participant","chall_ev_us","crit_ev_us","mcsd","grit_avg","pid_avg","pre_ms_ev","intdel_pid","intdel_rei","intuition_pid","deliberation_pid","intuition_rei","deliberation_rei","challenge_seeking","t1p1_correct","t1p2_correct","t1p3_correct","t1p4_correct","t1pp1_correct","t1pp2_correct","t1pp3_correct","t1tp1_correct","t1tp2_correct","t1tp3_correct","t1tp4_correct","t1tp5_correct","t1tp6_correct","t1tp7_correct","t1tp8_correct","set1_scoreraw","perc_correct","eiottime","perssec","eiottimetrans","perstrans","ewd","pers_wd","effort","persistence","resilience","perc_score"
"220","R_2zFSIbvzpoSJ7jZ",0,0.352535422683456,0.184534655001583,1.10313091569516,"lenémítottam a telefonom,kikapcsoltam a tv-t és leállítottam a zenét,a böngészőt átváltottam teljes képernyős módra","challenge","így","jártam","anyátokkal","Barney",4,3,3,3,3,"építő","filmkritika","elemzés","kivesézés","vélemény",5,3,3,3,3,4,2,4,2,4,3,5,5,4,2,"Őszintén fogalmam sincs. Könnyen lehet, hogy azt szeretné közölni, mennyire tetszett neki a munkám, vagy épp azt hogy felesleges volt ezen ennyit dolgoznom. Az is lehet, hogy egyszerűen jobban szereti a real life konzultációkat az online opciók helyett, akármennyire is elfoglalt. Az ilyen eseteket igyekszem nem túlgondolni, hiszen kismillió oka lehet behívni élő konzultációra.","kíváncsi","izgatott","visszafogott(?) (talán ez a jó szó arra, hogy igyekszem nem túlgondolni a helyzetet)",5,4,3,3,4,4,65,80,3,2,4,70,90,"Nem, viszont azt észrevettem, hogy ha rontottam egyet, utána lavinaszerűen rontottam utána még 2-3-at, mert elterelte a figyelmem, hogy hibáztam. Illetve amikor már régóta nem hibáztam, elkezdtem azon aggódni, hogy meg fog szakadni a streakem.",6,6,3,3,4,4,5,4,4,4,4,4,5,6,4,3,5,4,4,4,4,3,3,5,4,4,0,0,0,1,0,0,0,0,1,1,1,0,0,0,5,4,4,4,4,5,3,4,3,5,4,5,2,3,3,5,3,4,3,4,3,4,2,3,5,3,3,4,4,3,6,4.25,4.75,3.5,4,4,3.2,3.4,3.2,3.8,0.307692307692308,3.875,3.88888888888889,4,3.88888888888889,3.41666666666667,3.5,4.33333333333333,3.16666666666667,3.66666666666667,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0.866666666666667,290.79,392.957,17.0525657893468,19.823143040396,17.0525657893468,19.823143040396,0.544472477546253,0.511809536288675,1,3.05628201383493
"221","R_2ZII6aTb530aH5A",1.32356231589412,-0.042374635943605,-0.0653236378816024,0.360948834229129,"lenémítottam a telefonom,kikapcsoltam a tv-t és leállítottam a zenét,a böngészőt átváltottam teljes képernyős módra","akarat","kézilabda","mérföldkő","kaland","személyiségpróba",5,5,3,4,4,"fájdalmas","önkritika","elfogadás","őszinteség","köszönet",2,4,5,4,5,4,5,4,2,3,2,4,3,4,2,"Azt, hogy valami olyan hiba van benne ami nagy ""volumenü"" ezért személyesen kell ezt közölni, de együtt kijavítjuk.","törődés","hibázás","figyelem",5,2,3,4,4,5,80,71,5,4,5,89,81,"Az elején ráállítottam az agyamat a két kategóriára.",4,4,2,2,5,5,4,4,5,5,4,4,4,5,4,2,4,4,2,4,3,3,3,4,4,5,0,0,0,0,1,0,0,0,1,1,0,0,0,1,5,3,4,5,4,2,3,3,5,5,5,5,5,5,5,2,5,2,4,5,5,4,4,4,1,1,3,5,1,2,4,4.5,4.25,3.5,3.5,4.5,4.2,4,3.6,3,0.307692307692308,3.25,4.05555555555556,3.33333333333333,4.05555555555556,3.25,4.625,3.83333333333333,4.33333333333333,2.16666666666667,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,0.666666666666667,308.47,109.071,17.5633140380738,10.4437062386875,17.5633140380738,10.4437062386875,0.563304553297896,0.269643841860257,0.666666666666667,1.49961506182482
"222","R_2zSyDu0JYAyzB3r",-1.86819644678541,-0.0763485601710823,-0.915760831981812,0.345697258772467,"lenémítottam a telefonom,kikapcsoltam a tv-t és leállítottam a zenét,a böngészőt átváltottam teljes képernyős módra","verseny","munkahely","hegymászás","feadat","videó",2,2,3,3,3,"teljesítmény","emberek","orvosok","iskola","érdemjegy",2,2,2,3,3,2,4,4,1,2,2,4,4,3,2,"Szóban szeretné elmondani a véleményét, javaslatokat tenni javításokra, vagy hogy milyen hiányosságokat talált, amiket még pótolni kell.
","izgalom","kíváncsiság","elégedettség",4,5,4,5,5,5,75,98,5,5,5,70,95,"Próbáltam megjegyezni az előforduló szavakat, amiknél gombot kellett nyomni, hogy ha következőnek feljönnek, akkor már ne kelljen gondolkodni rajtuk.",2,3,2,3,2,3,2,2,3,2,3,3,2,2,3,5,3,3,5,3,5,3,5,5,5,5,0,0,0,1,0,0,0,1,1,0,1,0,0,1,4,3,5,4,3,5,4,5,5,5,5,4,5,3,4,4,2,1,2,3,2,3,2,2,3,2,2,2,3,3,2.5,2.25,2.5,2.5,5,5,2.6,2.4,2.6,3,0.384615384615385,3.75,3.94444444444444,4.33333333333333,3.94444444444444,2.41666666666667,4,4,2.33333333333333,2.5,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0.933333333333333,99.307,446.419,9.96528975996183,21.1286298656586,9.96528975996183,21.1286298656586,0.283153678331897,0.545515624435597,1,2.82866930276749
"223","R_2zzRN0OakQkA00r",-0.211117995694345,-0.0154913978113482,0.266504605650455,-0.165813323766814,"lenémítottam a telefonom,kikapcsoltam a tv-t és leállítottam a zenét,a böngészőt átváltottam teljes képernyős módra","fejlődés","kudarc","lehetőség","verseny","párbaj",5,1,4,3,2,"negatív","pozitív","hiba","fejlődés","rossz",1,5,1,5,1,4,2,2,2,2,2,4,3,3,2,"Azt szeretné mondani, hogy vannak benne olyan részek, amiken lehetne javítani, és közösen gyorsabban megy ennek a megbeszélése.","izgalom","félelem","bizonytalanság",4,1,1,4,4,5,60,40,3,3,5,70,55,"nem",2,3,1,3,3,5,2,2,4,2,4,4,4,4,3,4,2,3,2,2,3,2,4,4,3,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,4,4,4,3,3,4,2,5,5,5,5,3,5,5,5,4,4,4,4,4,5,4,4,3,2,2,4,3,3,2.5,2.5,4,3,4,3.5,3,2.6,2.4,2.8,0.0769230769230769,2.625,4.11111111111111,2,4.11111111111111,3.5,4.625,3.66666666666667,4.16666666666667,2.83333333333333,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.933333333333333,260.091,1723.843,16.1273370399456,41.5191883350337,16.1273370399456,38.7314843411108,0.51035786640515,1,1,3.51035786640515
"224","R_30fdoA1lZgcXnrF",0.040465218659206,-0.380880835645695,1.16578067209725,0.517205625758519,"lenémítottam a telefonom,kikapcsoltam a tv-t és leállítottam a zenét,a böngészőt átváltottam teljes képernyős módra","munka","erőfeszítés","kitartás","küzdelem","cél",3,4,4,2,4,"ítélet","vélemény","visszajelzés","tanulság","pontosság",2,3,3,4,4,4,2,4,4,3,2,4,3,3,2,"Szerintem együtt néznénk át a prezentációt és elmondaná melyik részen javítsak vagy melyiket maradjon, mert az jó. Szerintem pozitív meg negatív visszajelzést is kapnék, de csak építőjelleggel.","szorongás","izgalom","félelem",2,4,2,3,3,5,85,97,4,4,4,79,93,"nem volt",5,4,2,4,4,3,4,3,4,4,4,4,4,4,2,3,2,3,2,2,3,4,4,4,3,3,0,0,1,0,1,0,1,0,1,1,0,0,1,0,4,4,4,4,4,4,2,3,4,4,4,4,3,4,4,3,4,3,4,3,4,4,3,4,4,3,4,4,4,3,4.5,3.75,4,3.25,4,3,3.4,3.2,3.4,2.8,0.461538461538462,2.625,3.66666666666667,2.66666666666667,3.66666666666667,3.66666666666667,3.75,4,3.66666666666667,3.66666666666667,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0.6,430.32,866.549,20.7441558035028,29.437204350957,20.7441558035028,29.437204350957,0.680587095587267,0.760032951272963,1,3.44062004686023
"225","R_30l8tWfKziVrEAH",0.325722544573756,0.388785858740505,0.688125230908944,-0.238181080296076,"lenémítottam a telefonom,kikapcsoltam a tv-t és leállítottam a zenét,a böngészőt átváltottam teljes képernyős módra","motiváció","újdonság","probléma","fejlesztő","szükségszerű",5,5,2,4,4,"építő","objektív","interperszonális","észrevétel","visszajelzés",5,5,5,5,4,4,2,2,2,3,4,4,2,4,1,"Tapasztalataim alapján egyből arra következtetnék, hogy biztosan kritizálni fogja a prezentációmat, tehát valamit rosszul csináltam.","Ijedtség","bizonytalanság","kíváncsiság",1,1,4,4,4,5,60,75,4,4,5,40,65,"kicsit hunyorítottam a szememmel és nagyon ráfókuszáltam a képernyőre.",5,4,1,4,4,4,4,4,3,3,4,5,3,4,3,3,3,2,2,2,2,1,3,4,3,5,1,0,1,1,1,0,1,1,1,0,0,0,0,0,3,3,5,4,3,3,3,3,3,5,4,5,1,5,4,3,4,3,4,3,3,2,1,3,3,2,4,4,2,3,4.5,3.5,4,3.25,3.5,4,4,4.8,2.6,3,0.461538461538462,2.25,3.55555555555556,2,3.55555555555556,2.83333333333333,3.625,3.5,2.66666666666667,3,0,0,1,1,1,0,0,1,1,1,0,0,0,1,0,1,0.75,0.533333333333333,479.721,356.2,21.902534099962,18.8732615093417,21.902534099962,18.8732615093417,0.723298290157878,0.487284745999499,0.666666666666667,1.87724970282404
"226","R_31skLfhIpMkdpet",-0.123643386837248,-0.329373527961754,0.50669897834916,0.226373405710182,"lenémítottam a telefonom,kikapcsoltam a tv-t és leállítottam a zenét,a böngészőt átváltottam teljes képernyős módra","tenniakarás","nehézség","akarat","teher","teljesítési vágy",4,2,4,2,4,"előítélet","véleménykifejtés","más gondolkodásmód","rosszindulat","egyéni látásmód",2,3,3,1,4,3,3,3,3,3,2,3,4,3,3,"Elmondja mit gondol róla, esetlegesen mit kéne rajta javítani és kifejti, mit talál benne jónak.","izgatottság","idegesség","várakozás",4,2,4,3,3,4,61,63,4,4,5,40,40,"mondtam hangosan a szavakat",6,5,2,2,3,4,2,2,4,2,2,2,4,4,3,3,3,2,2,3,2,2,4,4,3,3,0,0,1,0,1,0,1,0,1,1,0,0,0,1,3,3,3,3,3,3,3,3,3,2,3,2,3,3,4,3,4,4,3,4,3,3,4,4,3,4,2,2,3,3,5.5,2.5,3,2.75,4,3,3.2,2.6,3,3,0.461538461538462,2.5,3.05555555555556,3.33333333333333,3.05555555555556,3.16666666666667,3.125,3,3.5,2.83333333333333,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0.75,0.333333333333333,89.912,69.253,9.48219383898051,8.3218387391249,9.48219383898051,8.3218387391249,0.265341186557516,0.214859793800669,0,0.480200980358185
"227","R_31Tv7rbYysGhp2d",-0.377972283605795,0.201652997025684,0.440005575706141,0.191605742159921,"lenémítottam a telefonom,kikapcsoltam a tv-t és leállítottam a zenét,a böngészőt átváltottam teljes képernyős módra","egyetem","párkapcsolat","sport","szülőség","testvéri kapcsolat",1,4,5,5,2,"személy","egyetem","prezentáció","politika","szülők",3,2,4,2,4,4,2,4,2,1,2,5,4,3,1,"Meg akarja beszélni az esetleges javítanivalókat, elmondani a véleményét, hogyan lehetne rajta válatoztatni, hogy jobb legyen","stressz","félelem","izgatottság",1,1,4,4,4,5,37,59,4,4,5,61,81,"ugynazok a szavak ismétlődtek, így egy idő után könnyebb volt",5,5,2,3,5,3,2,2,3,3,4,4,4,4,4,3,4,1,3,2,2,1,4,5,4,5,0,0,1,0,1,0,0,1,0,1,1,0,0,1,5,3,5,5,5,5,5,4,4,5,5,5,2,5,5,5,4,5,4,4,4,4,4,5,3,2,2,3,3,2,5,2.5,4,3.25,4.5,4.5,3.4,3,2.6,3,0.461538461538462,2.5,4.55555555555556,2,4.55555555555556,3.33333333333333,4.375,4.66666666666667,4.16666666666667,2.5,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0.733333333333333,160.678,238.444,12.6758826122681,15.4416320380975,12.6758826122681,15.4416320380975,0.383097417842937,0.398684230692066,1,2.781781648535
"228","R_31XBbTMmZjH4fjq",-0.288592716516843,-0.259813645848047,-0.172809470601686,-0.07554451331207,"lenémítottam a telefonom,kikapcsoltam a tv-t és leállítottam a zenét,a böngészőt átváltottam teljes képernyős módra","nehéz","izgalmas","tanulás","próbatétel","fejlődés",2,5,5,4,5,"negatív","pozitív","önbecsülés","megabuztosság","fejlődés",1,5,3,3,5,4,2,3,2,3,2,4,3,3,2,"Remélem, hogy pozitív dolgokat fog mondani, esetleg pár ötletet amivel jobbá tehetném.","félelem","stressz","kíváncsiság",1,1,5,3,4,4,62,81,4,4,4,66,82,"nem",4,4,2,3,4,3,4,3,5,3,5,5,5,5,3,1,3,2,3,1,2,2,4,4,3,4,0,0,0,1,1,0,1,1,1,1,0,1,0,1,4,4,5,5,4,3,5,3,4,5,4,4,3,4,3,3,3,3,4,3,3,4,4,4,3,3,2,4,3,3,4,3.75,5,3,4,3.5,4.2,3.4,2.8,2.8,0.615384615384615,2.125,3.83333333333333,2.33333333333333,3.83333333333333,3.33333333333333,3.5,4.16666666666667,3.66666666666667,3,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0.75,0.4,118.044,60.778,10.864805566599,7.79602462797547,10.864805566599,7.79602462797547,0.316320213611482,0.201283910508447,0,0.517604124119929
"229","R_32IOhm2d6gvm5Z0",-0.658313178295133,-0.204198175441208,-0.260846652068814,-0.261275391905288,NA,"nehézség","cél","kudarc","munka","remény",3,5,1,5,5,"vélemény","pozitív","negatív","nekem","kritikus",3,5,1,3,4,5,5,5,4,3,3,5,5,3,3,"Úgy gondolom, szeretné személyesen átbeszélni a szakdolgozati prezentációt, ötleteket adni, amivel esetlegesen még ki lehetne egészíteni a munkát.","érdeklődés","boldogság","remény",5,5,5,3,3,3,51,61,3,3,3,50,52,"Nem",3,3,2,2,5,2,4,2,4,3,5,5,5,4,3,3,3,2,4,3,3,2,1,5,4,4,0,0,0,1,1,0,0,1,1,1,1,0,1,0,5,5,4,5,1,5,5,5,3,3,5,5,4,4,3,2,3,5,4,4,4,4,4,2,1,1,4,4,4,4,3,3.25,4.75,2.75,3,4,3.8,3.2,4.4,3.8,0.538461538461538,2.875,4,5,4,3.33333333333333,3.625,4.16666666666667,3.66666666666667,3,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0.4,176.53,101.3,13.2864592725075,10.0647901120689,13.2864592725075,10.0647901120689,0.405610321110784,0.259860686552254,0,0.665471007663037
"230","R_32Q0qZbOOv0oRlX",-1.3266073106298,0.232464660865716,0.769353444617224,0.0325325792505069,"lenémítottam a telefonom,kikapcsoltam a tv-t és leállítottam a zenét,a böngészőt átváltottam teljes képernyős módra","nehéz","fejlődés","tanulság","stressz","próbatétel",2,5,5,3,4,"munka","vélemény","szubjektív","épít","megbánt",4,3,2,5,1,5,1,4,5,4,4,5,3,4,2,"Szerintem meg szeretné vitatni az esetleges tárgyi/formai hibákat, amiket vétettem, illetve javaslatokat tenni azok javítására. Ha elvi hiba van a munkámban, annak elmagyarázása, illetve olyan szakirodalom ajánlása, ami alapján megértem mit rontottam el. Sokat dolgoztam a prezentációmon, biztosan nagyrészt jól állítottam össze, de a témavezetőm egy nálam sokkal nagyobb tudású szakember, aki szerencsémre észreveszi és kijavítja a hibáimat. Ha magamtól tökéletes szakdolgozati prezentációt tudnék készíteni, nem lenne értelme a témavezetői rendszernek, és én sem tanulnék belőle semmit. A témavezetőm csak fontos dolgokkal foglalkozik, így a tény, hogy elolvasta a prezentáiómat és konzultálni szeretne róla, megmutatja, hogy neki is épp annyira fontos a munkám színvonalassága, mint nekem. Emiatt az ő kritikája fontos nekem, kíváncsian várom, mit gondol.","hála","alázat","kíváncsiság",5,5,5,4,4,5,70,87,4,4,5,85,90,"Nem volt stratégiám, csak próbáltam észben tartani mire kell reagálnom, és feszülten figyeltem a szavakra.",4,5,2,4,1,5,6,5,6,6,6,5,6,6,3,2,2,1,2,1,2,2,4,5,4,5,0,0,1,0,0,0,1,0,1,1,1,0,1,1,5,5,4,5,5,5,4,4,4,5,4,5,2,3,4,4,2,4,4,4,4,4,3,4,5,5,5,5,5,5,4.5,5.75,5.75,3,4.5,4.5,3.8,3,3.8,3.6,0.538461538461538,1.875,4.11111111111111,5,4.11111111111111,4.41666666666667,3.5,4.83333333333333,3.83333333333333,5,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0.733333333333333,189.968,273.628,13.7828879412117,16.5417048698131,13.7828879412117,16.5417048698131,0.423914411859262,0.427086778397886,1,2.85100119025715
"231","R_332aN4jmBGPxdya",0.174607909118823,0.0453756389883573,0,-0.554074227661426,"lenémítottam a telefonom,kikapcsoltam a tv-t és leállítottam a zenét,a böngészőt átváltottam teljes képernyős módra","nehéz","próba","küzdelem","erő","legyőz",1,3,2,5,5,"vélemény","megjegyzés","elfogad","sértő","építő",3,3,4,1,5,2,2,2,2,4,3,4,2,3,1,"Szerintem építő kritikákat szeretne mondani, hogy miképp javítsam ki, de lehet, hogy elég sok mindent fog rajta kifogásolni.","bizonytalanság","reménykedés","türelmetlenség",2,4,2,3,4,5,75,100,4,4,5,70,85,"Próbáltam memorizálni a szavakat",3,3,3,5,5,5,5,5,5,6,4,5,4,4,3,2,3,1,2,3,2,2,4,3,3,5,1,0,1,0,1,0,0,1,1,0,0,0,0,0,5,3,4,4,2,4,4,3,3,5,4,5,3,5,3,4,3,5,4,4,3,4,4,5,5,5,5,5,5,5,3,5.25,4.25,4.5,3.5,4,3.2,3.2,2.4,2.6,0.307692307692308,2.25,3.83333333333333,2.66666666666667,3.83333333333333,4.5,3.75,3.66666666666667,4,5,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0.75,0.733333333333333,113.908,297.095,10.6727690877298,17.2364439487964,10.6727690877298,17.2364439487964,0.30923953242235,0.4450240996961,1,2.75426363211845
"232","R_337ixxivHe6Q72h",0,-0.297269565181934,-0.266467398143285,0.206832889063684,"lenémítottam a telefonom,kikapcsoltam a tv-t és leállítottam a zenét,a böngészőt átváltottam teljes képernyős módra","kaland","akadály","fejlődés","kitartás","győzelem",5,4,5,5,5,"politika","építő","bírálat","tudós","forráselemzés",2,5,2,5,4,5,4,4,4,5,4,5,4,3,2,"Nem tudom, valószínűleg (hiába elfoglalt) ilyen módon könnyebb neki átadnia véleményét, mint írásban megfogalmazni, ilyenkor a félreértés kockázata csökken, lehet, hogy több kérdése is van. Igazából szinte bármilyen oka lehet, vagy nagyon rossz a prezentáció, vagy sok apróbb javítást kell rajta eszközölni.","Izgatottság","Kíváncsiság","Kis remény (hogy nem kell nagyon sokat javítani rajta)",4,4,4,1,2,5,70,95,1,2,5,63,85,"Igyekeztem koncentrálni, hogy a megjelenő szó színe alapján kategorizáljam, ne pedig az asszociációim alapján. (például a kihívás - negatív csoportoknál a jó szóra ne jelezzek)",4,4,2,5,5,5,6,5,5,5,5,5,5,5,2,1,2,2,2,1,2,2,4,5,5,5,0,0,0,0,0,0,0,0,1,1,0,0,1,0,4,4,4,4,4,4,4,4,3,5,3,4,3,3,2,2,3,3,4,3,2,3,3,4,4,5,5,5,5,5,4,5.25,5,4.25,4.5,5,4.8,3.6,4.4,3.6,0.230769230769231,1.75,3.5,4,3.5,4,2.875,4,3.16666666666667,4.83333333333333,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,0.733333333333333,528.189,700.053,22.9823628028103,26.4585146975411,22.9823628028103,26.4585146975411,0.763113240050552,0.683126793296101,1,3.44624003334665
"233","R_33DxfSIR14ZGSIo",1.2455266646428,0.0218480600431201,-0.279011664188338,0.142848338569761,"a böngészőt átváltottam teljes képernyős módra","nehézség","mérce","sikertelenség","túljutás","cél",1,2,1,4,5,"eltűrni","építeni","ítélkezni","becsmérlés","nyílt",2,5,1,1,2,4,4,5,4,2,1,4,4,2,1,"Sok apró hibát fog megemlíteni melyek nem mind építő jellegűek. Nem lesz túl pozitív.","Szorongást","kételkedést","izgulást",1,2,2,3,2,5,71,41,4,4,5,60,29,"Volt, hogy próbáltam gyorsan kimondani magamban.",3,5,1,2,4,4,4,4,4,3,4,4,5,5,3,4,3,2,4,4,4,2,4,2,3,4,0,0,1,1,1,1,1,0,1,1,1,1,0,1,5,4,3,5,5,1,4,1,4,5,4,4,2,4,5,4,1,2,4,5,5,4,3,5,4,4,2,5,2,1,4,3.75,4.5,2.75,3,3.5,2.6,2.2,3.8,2.4,0.769230769230769,3.25,3.5,1.66666666666667,3.5,3.66666666666667,3.5,3.83333333333333,4.33333333333333,3,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0.466666666666667,240.175,272.12,15.4975804563164,16.4960601356809,15.4975804563164,16.4960601356809,0.487137769777195,0.425908286664125,0,1.91304605644132
"234","R_33lqUOkwHPhiY78",0.350137306286538,0.32002385033737,-0.230920568927016,0.210313058154136,"lenémítottam a telefonom,kikapcsoltam a tv-t és leállítottam a zenét,a böngészőt átváltottam teljes képernyős módra","győzelem","verseny","nehéz","teljesítés","kényszer",5,4,4,5,2,"rossz","nehéz","könyv","düh","ember",1,1,3,1,2,5,5,5,2,5,1,3,2,4,1,"Negatív visszajelzés, valami nem tetszik, nem jó a szakdolgozattal.","aggodalom","düh","kifáradás",1,1,1,4,5,5,75,88,4,5,5,67,87,"Próbáltam a szavak sorrendjét figyelni, rendszert keresni.",5,6,1,2,3,3,2,1,2,2,5,4,5,4,4,2,4,2,4,4,3,4,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,2,3,3,4,3,3,5,2,5,2,5,5,2,5,4,5,5,1,3,4,4,5,3,4,4,2,3,3,3,4,5.5,1.75,4.5,2.25,1,1,4,1.6,4.4,2.2,0.307692307692308,3.375,3.55555555555556,1,3.55555555555556,3.5,4.5,3,3.83333333333333,3.16666666666667,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,1,1,0.666666666666667,193.845,160.722,13.9228229896095,12.6776180728085,13.9228229896095,12.6776180728085,0.429074032941283,0.327320738889216,1,2.7563947718305
"235","R_3afkESLVS6mQsJr",-1.03585805026768,0.388591048556891,-0.799592908864283,0.301213781827589,"lenémítottam a telefonom,kikapcsoltam a tv-t és leállítottam a zenét,a böngészőt átváltottam teljes képernyős módra","egyetem","verseny","szorongás","képesség","feladás",3,2,1,4,1,"negatív","pozitív","sértődékenység","agresszió","félreértés",1,5,1,1,2,2,1,3,3,2,2,4,2,2,2,"Arról szeretne beszélni, hogy rossz úton indultam el, félreértettem a témát. Valami negatívra asszociálnék rögtön.","szorongás","kudarc","szégyenkezés",1,1,1,2,3,4,75,70,2,3,4,80,85,"Magamban elismételtem a szavakat.",3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,5,4,4,1,4,3,4,4,3,4,4,0,0,0,1,1,0,0,1,1,1,0,0,1,0,5,5,3,4,4,4,4,2,2,5,3,3,2,3,3,1,3,1,2,2,2,3,1,2,4,3,2,3,3,2,3,3,3,2.75,3.5,4,2.2,2,2.2,2.4,0.461538461538462,3.5,3.16666666666667,1,3.16666666666667,2.41666666666667,2.5,4.16666666666667,2,2.83333333333333,0,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0.733333333333333,268.709,204.32,16.3923457747816,14.2940547081645,16.3923457747816,14.2940547081645,0.520129147230328,0.369055174397031,1,1.88918432162736
"236","R_3CICn1XRaG1pp35",0.868871942404767,0.517208456118377,0.698443122358169,0.212870834265733,"lenémítottam a telefonom,kikapcsoltam a tv-t és leállítottam a zenét,a böngészőt átváltottam teljes képernyős módra","Izgalmas","iskola","feladat","új","kíváncsi",5,5,5,5,5,"újság","építő","destruktív","alkotás","fáj",3,5,1,3,2,5,3,5,4,5,5,5,5,5,4,"Egy tárgyilagos átbeszélése az anyagnak. Segít majd, hogy tökéletesebblegyen az előadás.","teljesítés érzése","visszajelzésre való kíváncsiság","pozitív várakozás",5,5,5,2,2,5,91,100,2,2,5,91,100,"Mindig csak a középső szót néztemés magamban mondtam a szót,így könnyebb volt eldönteni.",6,6,6,5,6,6,6,6,6,5,6,6,5,6,4,2,2,2,2,3,3,3,4,4,5,5,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2,5,4,4,5,1,1,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,2,4,4,5,4,6,5.75,5.75,5.75,4,5,5,2.8,4.4,4.8,0.230769230769231,2.625,4.22222222222222,5,4.22222222222222,4.33333333333333,5,3.5,5,3.66666666666667,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0.666666666666667,401.927,237.307,20.0481171185725,15.4047719879263,20.0481171185725,15.4047719879263,0.654923075645248,0.39773254885497,1,3.05265562450022
