"","ResponseId","t1p1","Q76_First Click","Q76_Last Click","Q76_Page Submit","Q76_Click Count","t1p2","Q77_First Click","Q77_Last Click","Q77_Page Submit","Q77_Click Count","t1p3","Q78_First Click","Q78_Last Click","Q78_Page Submit","Q78_Click Count","t1p4","Q79_First Click","Q79_Last Click","Q79_Page Submit","Q79_Click Count","t1difchc","Q64_First Click","Q64_Last Click","Q64_Page Submit","Q64_Click Count","t1pp1","t1pp1t1_First Click","t1pp1t1_Last Click","t1pp1t1_Page Submit","t1pp1t1_Click Count","t1pp1w","t1pp1r","t1pp1t2_First Click","t1pp1t2_Last Click","t1pp1t2_Page Submit","t1pp1t2_Click Count","t1pp2","t1pp2t1_First Click","t1pp2t1_Last Click","t1pp2t1_Page Submit","t1pp2t1_Click Count","t1pp2w","t1pp2r","t1pp2t2_First Click","t1pp2t2_Last Click","t1pp2t2_Page Submit","t1pp2t2_Click Count","t1pp3","t1pp3t1_First Click","t1pp3t1_Last Click","t1pp3t1_Page Submit","t1pp3t1_Click Count","t1pp3w","t1pp3r","t1pp3t2_First Click","t1pp3t2_Last Click","t1pp3t2_Page Submit","t1pp3t2_Click Count","t1tp1","t1tp1time_First Click","t1tp1time_Last Click","t1tp1time_Page Submit","t1tp1time_Click Count","t1tp1choice","t1tp2","t1tp2time_First Click","t1tp2time_Last Click","t1tp2time_Page Submit","t1tp2time_Click Count","t1tp2choice","t1tp3","t1tp3time_First Click","t1tp3time_Last Click","t1tp3time_Page Submit","t1tp3time_Click Count","t1tp3choice","t1tp4","t1tp4time_First Click","t1tp4time_Last Click","t1tp4time_Page Submit","t1tp4time_Click Count","t1tp4choice","t1tp5","t1tp5time_First Click","t1tp5time_Last Click","t1tp5time_Page Submit","t1tp5time_Click Count","t1tp5choice","t1tp6","t1tp6time_First Click","t1tp6time_Last Click","t1tp6time_Page Submit","t1tp6time_Click Count","t1tp6choice","t1tp7","t1tp7time_First Click","t1tp7time_Last Click","t1tp7time_Page Submit","t1tp7time_Click Count","t1tp7choice","t1tp8","t1tp8time_First Click","t1tp8time_Last Click","t1tp8time_Page Submit","t1tp8time_Click Count"
"157","R_3fpG2o8RPm4DhV4",6,23.269,26.172,29.003,2,3,24.923,27.723,29.178,2,1,30.338,32.366,33.522,2,6,5.318,5.318,6.65,1,0,0,0,9.289,0,7,20.971,50.788,52.046,2,1,NA,1.444,1.444,50.603,1,5,27.054,35.24,37.691,2,NA,1,0,0,10.143,0,1,31.062,31.062,41.329,1,NA,1,12.105,12.105,41.228,1,8,1.714,16.774,18.06,4,1,4,50.897,162.322,163.938,14,1,9,350.008,354.164,356.629,3,1,5,3.357,398.529,400.126,6,1,4,444.743,452.331,454.349,5,1,5,17.645,20.158,21.466,3,1,5,368.02,377.024,378.55,4,1,6,10.926,20.464,22.098,2
"158","R_uw9JJfcUnb8NRGp",6,16.879,16.879,18.709,1,3,6.378,6.378,7.432,1,3,1.994,17.603,21.244,2,6,6.123,6.123,7.02,1,0,0,0,9.947,0,6,31.208,31.208,32.928,1,NA,0,NA,NA,NA,NA,5,27.023,27.023,28.263,1,NA,1,2.801,5.32,6.186,2,1,12.124,12.124,14.011,1,NA,1,2.054,2.054,3.324,1,8,3.94,15.298,16.165,4,1,8,72.54,83.252,84.148,4,1,1,69.555,70.957,72.331,2,1,7,1.7,57.352,58.076,5,1,1,31.367,34.165,35.163,3,1,5,18.67,22.737,23.545,4,1,5,27.643,29.721,30.312,3,1,4,19.44,19.44,20.743,1
"159","R_3IcqvjDSOtxHTEn",6,15.875,15.875,17.444,1,3,5.95,5.95,10.075,1,1,48.838,48.838,53.321,1,6,4.52,4.52,5.607,1,0,0,0,11.818,0,6,59.423,59.423,62.125,1,NA,1,0,0,28.618,0,2,56.839,56.839,57.708,1,1,NA,0,0,36.746,0,1,54.895,54.895,55.823,1,NA,1,0,0,17.473,0,8,15.669,20.037,21.335,2,1,7,88.131,89.476,90.263,2,1,9,24.211,24.753,25.384,2,1,5,46.466,47.383,48.712,2,1,9,22.794,23.481,24.182,2,1,5,16.776,24.177,25.593,3,1,5,21.643,23.367,24.246,2,1,1,13.265,13.265,16.248,1
"160","R_3CwiqBe2jhD83n3",6,11.977,11.977,18.284,1,3,10.411,10.411,14.426,1,1,34.948,34.948,36.148,1,6,6.912,6.912,8.27,1,1,0,0,12.231,0,6,39.495,39.495,40.392,1,NA,1,0,0,11.714,0,3,56.852,56.852,61.797,1,1,NA,0,0,14.172,0,1,28.286,28.286,29.196,1,NA,0,NA,NA,NA,NA,8,11.7,14.948,16.675,2,1,9,23.724,50.577,51.277,2,1,9,49.684,50.564,51.646,2,1,NA,10.262,10.262,11.364,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","R_1od9L1RvS8wdBOR",6,17.772,30.051,31.133,4,3,14.828,16.545,17.801,2,1,9.082,52.141,53.278,3,6,6.893,8.399,9.351,2,0,0,0,13.933,0,6,34.55,120.509,123.486,3,NA,1,13.847,13.847,16.506,1,2,92.658,97.047,98.541,2,1,NA,40.121,40.121,41.44,1,1,39.463,41.363,42.401,2,NA,0,NA,NA,NA,NA,8,13.379,21.849,22.742,5,1,7,70.667,81.398,82.845,3,1,4,3.886,148.77,150.366,5,1,9,5.59,40.935,41.945,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","R_1fa39cR9jJSi3bS",6,127.431,135.063,136.296,2,3,36.02,37.377,38.645,2,1,2.506,25.534,26.629,3,6,15.769,15.769,17.239,1,0,0,0,19.744,0,1,58.261,60.632,61.844,2,1,NA,8.47,30.178,31.541,3,6,21.097,22.844,23.729,2,0,NA,NA,NA,NA,NA,1,46.979,46.979,48.476,1,NA,0,NA,NA,NA,NA,8,10.918,15.702,17.153,3,1,6,25.434,30.536,31.601,4,1,8,2.657,4.886,5.801,3,1,4,18.298,25.735,26.966,5,1,6,5.44,11.519,12.792,5,1,5,5.316,11.199,12.58,6,1,2,7.067,9.857,10.722,3,1,6,5.469,6.864,7.969,2
"163","R_uvJfYvnT4LTZzMt",6,23.501,23.501,39.502,1,3,14.448,14.448,21.467,1,1,45.365,45.365,68.745,1,6,9.223,9.223,18.027,1,1,0,0,14.427,0,6,39.143,39.198,41.736,2,NA,0,NA,NA,NA,NA,5,118.726,118.726,120.226,1,NA,1,0,0,9.082,0,1,49.952,50.048,50.99,2,NA,0,NA,NA,NA,NA,8,16.591,25.006,28.229,2,1,7,83.574,84.693,85.743,2,1,2,206.898,327.122,328.611,2,1,5,40.557,43.429,44.578,2,1,4,45.118,46.79,53.15,3,1,5,19.897,27.5,29.174,5,1,5,35.503,38.151,39.568,2,1,1,13.259,13.259,16.394,1
"164","R_SIfH4AYCpF1Vb7H",2,20.81,20.81,26.511,1,3,11.871,11.871,16.032,1,1,24.053,24.053,31.986,1,6,12.648,12.648,15.619,1,1,0,0,14.001,0,6,63.187,63.187,71.992,1,NA,1,0,0,21.711,0,5,49.3,49.3,52.946,1,NA,1,0,0,8.969,0,1,51.886,51.886,54.838,1,NA,1,0,0,33.601,0,8,22.35,27.395,30.2,2,1,2,132.932,136.396,138.842,2,1,3,146.143,152.728,154.857,2,1,5,56.912,63.363,64.859,2,1,3,63.557,68.832,70.675,2,1,5,18.623,21.729,22.884,2,1,5,48.094,50.83,52.463,2,1,1,12.955,12.955,16.158,1
"165","R_2YzF1vxUgWp0h5v",6,12.945,24.536,25.91,2,3,4.874,4.874,6.135,1,1,55.372,58.364,59.389,2,6,5.737,5.737,6.748,1,0,0,0,10.415,0,1,25.701,25.701,27.527,1,1,NA,0,0,5.798,0,4,32.224,32.224,33.26,1,1,NA,0,0,4.297,0,5,25.432,25.432,30.224,1,1,NA,0,0,4.423,0,8,9.408,14.728,17.918,2,1,7,1.737,43.272,45.958,2,1,8,1.603,20.827,21.828,2,1,1,1.862,8.81,9.781,2,1,3,1.282,7.562,12.718,2,1,5,0.874,19.122,20.667,3,1,2,1.34,10.26,14.102,2,1,1,7.232,7.232,9.099,1
"166","R_RWhAa9JGnHrxrJn",6,20.134,20.134,23.656,1,3,5.79,5.79,8.498,1,1,18.644,18.644,22.101,1,6,10.058,10.058,11.697,1,1,0,0,11.851,0,6,40.045,40.045,45.581,1,NA,1,0,0,11.69,0,5,59.39,59.39,68.715,1,NA,1,4.13,4.13,8.138,1,1,21.801,21.801,25.859,1,NA,0,NA,NA,NA,NA,8,15.099,21.987,25.399,3,1,9,53.686,55.548,57.501,2,1,9,56.157,57.723,59.543,2,1,9,21.155,22.406,26.769,2,1,2,62.398,123.359,125.045,5,1,5,26.398,35.448,37.5,3,1,5,13.45,40.211,41.671,11,1,1,16.133,16.133,19.395,1
"167","R_qCscDlG5T0B0ve1",6,6.564,6.564,10.234,1,3,3.404,3.404,4.278,1,1,30.261,30.261,31.267,1,6,3.214,3.214,3.917,1,1,0,0,4.249,0,6,35.926,35.926,38.198,1,NA,1,0,0,39.285,0,5,82.517,82.517,84.525,1,NA,1,0,0,27.552,0,1,25.631,25.631,26.519,1,NA,0,NA,NA,NA,NA,8,18.229,20.541,24.678,2,1,7,117.663,130.777,131.57,2,1,9,347.648,349.087,349.928,2,1,5,29.822,37.969,38.749,2,1,4,58.543,69.472,70.631,3,1,5,14.781,16.861,17.766,2,1,5,9.453,11.117,12.381,2,1,1,1.153,12.427,15.209,2
"168","R_24OAiBx46DK6if1",6,8.869,10.602,11.455,2,3,10.524,11.375,12.233,2,1,35.532,36.55,38.522,2,6,5.354,10.774,11.604,5,0,0,0,16.407,0,8,0.758,29.549,30.263,3,0,NA,NA,NA,NA,NA,7,0.662,16.789,17.396,3,1,NA,0,0,15.696,0,5,0.672,18.664,19.321,3,1,NA,0.546,9.321,10.185,4,8,0.692,8.907,9.888,5,1,5,5.102,67.579,68.788,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","R_aaZg8FzLrD1VR85",6,12.202,12.202,13.724,1,3,5.059,5.059,6.358,1,1,32.777,32.777,34.256,1,6,3.912,3.912,5.59,1,1,0,0,16.079,0,8,32.302,32.302,33.442,1,1,NA,0,0,11.038,0,2,41.168,41.168,43.231,1,1,NA,0,0,6.532,0,1,34.14,34.14,35.803,1,NA,1,0,0,6.368,0,8,22.105,24.276,25.444,2,1,1,64.136,65.74,67.878,2,1,2,113.032,114.729,115.817,2,1,3,81.18,83.631,84.886,2,1,7,43.312,47.135,48.205,2,1,5,32.535,35.035,36.201,2,1,5,25.191,27.843,28.807,2,1,1,10.435,10.435,13.784,1
"170","R_rqH6BcTjqZK4QXT",8,14.428,14.428,15.401,1,3,3.812,3.812,5.032,1,7,7.482,7.482,8.411,1,6,5.568,5.568,6.386,1,0,0,0,12.234,0,8,6.514,6.514,7.292,1,1,NA,5.284,5.284,5.767,1,6,18.092,18.092,20.193,1,0,NA,NA,NA,NA,NA,6,32.866,32.866,33.642,1,0,NA,NA,NA,NA,NA,8,12.235,15.126,18.399,2,1,2,15.355,17.135,19.146,2,1,8,5.424,6.376,7.857,2,1,1,15.826,17.508,19.453,2,1,6,9.18,11.227,12.288,2,1,5,9.034,10.16,12.3,2,1,3,10.076,16.904,18.096,2,1,1,15.42,15.42,17.13,1
"171","R_1kZkKYDBvxEWADe",6,19.748,19.748,21.302,1,3,5.66,5.66,8.322,1,1,21.862,21.862,23.728,1,6,7.124,7.124,9.988,1,0,0,0,13.5,0,8,144.88,144.88,146.167,1,1,NA,0,0,384.039,0,6,232.05,232.05,233.586,1,1,NA,0,0,84.206,0,1,22.553,22.553,24.147,1,NA,0,NA,NA,NA,NA,8,13.634,27.157,30.769,3,1,7,192.243,200.032,201.547,3,1,9,190.892,194.828,196.202,3,1,1,115.39,118.791,123.969,3,1,3,55.861,59.495,60.718,4,1,5,13.398,16.448,17.474,3,1,5,17.328,28.642,29.866,3,1,1,19.88,19.88,31.559,1
"172","R_27s1GZ2PRiy3BAc",6,39.134,39.134,44.887,1,4,14.686,25.433,26.641,10,1,178.478,178.478,182.147,1,3,8.373,39.656,41.275,3,1,0,0,21.148,0,8,54.376,55.19,60.016,2,1,NA,0,0,48.183,0,6,14.95,14.95,16.499,1,0,NA,NA,NA,NA,NA,3,2.166,2.166,3.88,1,0,NA,NA,NA,NA,NA,8,15.586,18.486,21.582,2,1,7,93.73,223.988,225.663,3,1,3,255.885,442.426,446.479,5,1,5,106.506,109.09,110.134,2,1,1,198.032,203.88,205.379,3,1,5,32.189,35.001,36.798,2,1,5,22.372,24.46,26.456,2,1,1,19.633,19.633,22.162,1
"173","R_3nu73eWtRgw1Rih",6,28.376,39.059,41.065,3,3,8.359,15.89,17.018,3,1,62.988,75.992,76.809,3,6,15.735,25.402,26.364,4,0,0,0,17.364,0,6,34.497,38.529,39.932,3,NA,0,NA,NA,NA,NA,5,71.767,75.032,76.13,3,NA,0,NA,NA,NA,NA,1,82.678,86.418,87.294,3,NA,1,25.996,25.996,27.585,1,8,18.361,29.554,30.596,5,1,7,161.617,230.716,231.995,5,1,9,9.327,170.077,170.971,7,1,5,60.675,92.358,93.242,5,1,9,4.312,83.895,85.417,4,1,5,4.463,66.546,68.822,7,1,5,18.166,24.765,25.888,5,1,1,14.373,20.322,21.327,3
"174","R_1K0I3L4zih0h62d",6,15.548,15.548,16.375,1,3,5.94,5.94,10.46,1,1,25.508,25.508,27.581,1,6,5.139,5.139,6.201,1,1,0,0,7.932,0,8,16.454,16.454,19.362,1,1,NA,0,0,27.112,0,5,70.655,70.655,71.309,1,NA,1,0,0,8.401,0,1,20.091,20.091,20.705,1,NA,0,NA,NA,NA,NA,8,5.992,9.168,10.63,2,1,7,58.651,62.362,62.651,3,1,1,29.34,31.542,33.458,2,1,5,20.323,21.378,22.686,2,1,4,22.104,22.81,24.184,2,1,5,6.249,7.457,8.315,2,1,5,6.668,7.659,8.716,2,1,1,7.279,7.279,8.14,1
"175","R_2dRwiK32daAPvmC",6,18.747,18.747,20.446,1,3,6.489,6.489,8.085,1,1,14.804,14.804,23.772,1,6,8.147,8.147,9.373,1,0,0,0,14.655,0,6,86.17,86.17,91.412,1,NA,1,0,0,20.379,0,6,170.268,170.268,171.485,1,1,NA,0,0,22.031,0,1,19.544,19.544,21.42,1,NA,1,0,0,5.376,0,8,7.309,14.406,15.325,2,1,8,58.841,67.544,68.274,2,1,9,73.523,76.483,76.964,2,1,1,25.467,28.339,28.844,2,1,3,51.701,53.173,53.814,2,1,5,13.032,23.76,24.601,2,1,5,16.23,20.318,20.89,2,1,1,12.734,12.734,14.183,1
"176","R_a5W6iqgzc19innz",6,15.484,15.484,16.716,1,3,10.861,10.861,11.801,1,1,24.65,24.65,25.493,1,6,8.941,8.941,9.886,1,0,0,0,4.272,0,2,18.854,18.854,19.858,1,0,NA,NA,NA,NA,NA,3,13.578,13.578,14.457,1,0,NA,NA,NA,NA,NA,1,19.525,19.525,20.692,1,NA,0,NA,NA,NA,NA,8,6.179,10.792,13.718,2,1,6,22.362,23.26,24.6,2,1,8,8.192,8.865,9.937,2,1,NA,1.512,1.512,5.598,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","R_3QJI2hWOw5YpWK9",6,13.036,13.036,15.58,1,3,8.733,8.733,10.591,1,1,15.378,15.378,17.893,1,6,4.838,4.838,6.138,1,0,0,0,3.985,0,8,33.709,33.709,35.295,1,1,NA,0,0,7.796,0,2,18.396,28.331,32.291,2,NA,NA,NA,NA,NA,NA,8,21.159,21.159,24.261,1,0,NA,NA,NA,NA,NA,2,6.35,9.064,10.353,2,1,8,21.868,27.579,31.139,4,1,7,2.001,3.547,4.504,2,1,9,2.726,4.655,5.6,2,1,9,2.296,3.31,4.685,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","R_3pswdXAO9G1TPxO",6,14.171,16.108,17.286,2,3,15.303,17.48,18.876,3,1,31.534,32.793,34.068,2,6,7.871,9.088,10.345,2,0,0,0,11.717,0,8,36.467,37.447,38.629,2,0,NA,NA,NA,NA,NA,4,30.01,31.082,32.103,2,0,NA,NA,NA,NA,NA,5,49.411,50.667,52.058,2,0,NA,NA,NA,NA,NA,8,13.46,24.447,25.701,5,1,3,21.693,27.743,29.627,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","R_3HiZGPJ73jp8rBS",6,16.257,25.215,26.653,2,3,7.79,9.794,11.077,3,1,15.228,47.2,48.495,3,6,7.358,9.494,10.696,2,0,0,0,8.592,0,8,7.884,39.168,40.288,5,0,NA,NA,NA,NA,NA,1,15.888,36.162,37.863,2,0,NA,NA,NA,NA,NA,1,7.916,46.281,48.168,3,NA,0,NA,NA,NA,NA,8,7.674,17.074,18.517,4,1,7,3.011,39.06,40.416,4,1,9,4.293,8.556,9.565,5,1,9,4.259,7.199,8.563,3,1,9,46.587,51.851,52.725,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","R_1rwWjFjLPLbA9X6",6,32.422,32.422,33.935,1,3,7.522,7.522,17.588,1,1,31.16,31.16,32.86,1,6,14.12,14.12,16.451,1,1,0,0,17.093,0,1,43.397,43.397,44.615,1,1,NA,0,0,12.042,0,3,38.962,38.962,40.112,1,0,NA,NA,NA,NA,NA,4,5.285,5.285,6.244,1,0,NA,NA,NA,NA,NA,8,15.984,20.046,21.286,2,1,7,16.208,17.956,18.803,2,1,8,26.834,28.446,29.257,2,1,7,16.191,16.793,17.876,2,1,7,10.191,11.299,11.956,2,1,5,11.679,13.893,14.401,2,1,5,25.981,33.303,33.936,2,1,1,22.976,22.976,25.204,1
"181","R_27EvYwf5OwxPlX4",6,13.337,13.337,14.576,1,3,4.496,4.496,5.423,1,1,15.41,15.41,16.54,1,6,6.921,6.921,8.087,1,0,0,0,2.65,0,4,6.62,6.62,7.313,1,1,NA,0,0,8.456,0,1,58.684,59.322,59.721,2,1,NA,0,0,6.424,0,1,28.203,28.203,29.537,1,NA,0,NA,NA,NA,NA,8,5.762,18.486,20.118,3,1,9,17.203,18.648,19.338,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","R_2CQBNXZ2TOYEolM",6,21.902,21.902,23.476,1,3,8.243,8.243,10.286,1,1,39.701,41.165,45.951,2,6,6.374,6.374,9.77,1,0,0,0,15.01,0,8,196.13,196.13,201.678,1,1,NA,0,0,73.844,0,1,88.72,88.72,90.639,1,1,NA,0,0,105.581,0,1,37.632,37.632,38.911,1,NA,0,NA,NA,NA,NA,8,15.867,19.18,20.306,2,1,3,121.839,155.162,156.201,4,1,9,206.622,214.223,215.382,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","R_3fPhhLLGo2xv5PL",6,19.642,20.609,21.635,2,3,4.73,4.73,5.809,1,1,26.605,26.605,40.017,1,6,7.855,7.855,8.582,1,1,0,0,1.763,0,6,40.501,40.501,41.324,1,NA,1,0,0,8.194,0,5,24.467,24.467,25.37,1,NA,0,NA,NA,NA,NA,5,29.971,29.971,31.754,1,1,NA,0,0,9.611,0,8,6.203,8.763,9.658,2,1,9,19.837,21.133,23.013,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","R_3itkHXoRgu5Pyqg",6,36.186,36.186,37.037,1,3,6.893,11.899,13.57,2,1,65.027,65.027,66.754,1,6,5.041,5.041,6.002,1,1,0,0,14.009,0,6,50.324,50.324,52.648,1,NA,1,0,0,5.419,0,5,47.32,47.32,51.241,1,NA,0,NA,NA,NA,NA,1,68.876,68.876,71.053,1,NA,0,NA,NA,NA,NA,8,16.366,20.191,21.569,2,1,7,124.193,126.42,127.27,2,1,9,106.99,108.599,109.584,2,1,1,54.765,59.872,60.644,2,1,4,17.875,21.61,23.135,2,1,5,13.288,15.032,15.747,2,1,5,27.519,29.499,30.787,2,1,1,13.012,13.012,14.873,1
"185","R_12ncqk95C4oHcPO",6,15.19,15.19,16.463,1,3,5.345,6.355,6.811,2,1,12.282,12.282,13.643,1,6,5.79,5.79,6.539,1,0,0,0,3.737,0,8,35.551,40.492,42.22,3,0,NA,NA,NA,NA,NA,7,35.388,35.388,36.255,1,0,NA,NA,NA,NA,NA,5,22.038,22.038,23.922,1,0,NA,NA,NA,NA,NA,8,16.848,17.98,20.732,2,1,7,33.795,34.797,36.072,2,1,8,23.53,24.316,25.766,2,1,1,23.596,25.441,26.594,3,1,9,11.534,12.179,13.023,2,1,5,7.37,8.292,10.273,2,1,5,12.127,14.721,16.662,2,1,6,8.421,8.421,10.565,1
"186","R_2Y8KEu24f6Y6ll7",6,4.9,29.83,30.994,3,3,8.246,9.628,13.752,2,1,1.999,53.572,55.055,2,6,7.411,7.411,10.639,1,1,0,0,7.737,0,8,2.296,37.561,38.771,2,1,NA,5.897,30.11,31.218,3,4,3.209,82.084,82.599,3,1,NA,0.981,26.684,27.721,3,5,35.76,37.699,38.724,4,1,NA,5.452,8.851,10.182,3,8,7.142,33.322,34.351,5,1,8,3.08,108.889,110.18,7,1,9,2.697,74.344,75.47,4,1,2,70.589,77.894,78.872,3,1,7,26.11,28.198,28.886,3,1,5,4.263,50.701,52.789,8,1,4,2.532,23.521,24.688,4,1,1,1.422,25.313,26.995,2
"187","R_1jqUhhsIlOP2qZT",6,18.503,21.693,22.896,2,4,24.057,24.057,25.298,1,2,31.255,31.255,33.545,1,6,27.069,27.069,29.031,1,0,0,0,4.173,0,8,17.511,20.244,21.811,2,1,NA,40.814,40.814,86.271,1,1,55.786,55.786,57.243,1,1,NA,10.142,19.87,27.944,2,4,13.507,13.507,15.06,1,0,NA,NA,NA,NA,NA,8,13.27,22.461,23.801,5,1,6,26.546,34.484,35.557,3,1,8,6.552,8.971,10.219,3,1,1,10.397,12.6,13.698,3,1,6,7.817,10.335,11.724,3,1,5,7.001,12.875,13.925,5,1,8,13.506,44.195,45.484,8,1,1,19.294,19.294,25.117,1
"188","R_ONZ9f9CEJsz6BcR",6,9.724,12.168,14.033,2,3,9.388,10.883,11.953,2,1,22.321,25.639,26.843,2,6,7.505,9.034,10.142,2,0,0,0,9.125,0,2,29.8,31.312,33.316,2,1,NA,8.724,8.724,10.768,1,7,35.542,36.652,37.726,2,1,NA,8.694,8.694,10.043,1,8,28.979,30.068,31.19,2,1,NA,5.262,5.262,8.175,1,8,10.47,17.47,18.744,4,1,3,33.433,36.063,37.816,3,1,8,58.522,70.324,71.686,3,1,7,11.804,21.335,22.47,6,1,6,5.142,19.234,20.596,4,1,1,14.626,17.16,18.238,3,1,4,19.274,25.962,26.901,4,1,1,11.563,13.542,15.591,2
"189","R_2RanPH6Ye58RKgk",6,11.213,14.264,16.994,4,3,13.057,14.404,15.803,2,1,85.576,87.389,88.719,2,6,5.618,7.42,8.677,2,1,0,0,23.262,0,8,90.87,93.187,98.852,3,1,NA,30.045,80.717,82.179,3,6,74.347,107.122,108.854,5,1,NA,24.928,31.546,32.884,2,1,12.409,14.679,15.95,2,NA,1,4.738,4.738,6.607,1,8,9.381,17.603,18.691,4,1,7,78.339,83.107,84.631,3,1,9,47.317,52.681,54.071,3,1,9,5.583,20.072,21.06,5,1,9,4.374,6.647,8.008,3,1,5,20.99,26.05,27.403,3,1,9,41.991,44.813,46.104,3,1,5,15.615,20.098,22.418,3
"190","R_Y3Lvp7hiNixcAhj",6,18.154,18.154,21.984,1,3,9.178,9.178,11.88,1,1,27.17,27.17,28.929,1,6,4.795,4.795,5.936,1,1,0,0,12.656,0,6,135.975,135.975,136.993,1,NA,0,NA,NA,NA,NA,5,245.037,245.037,261.57,1,NA,0,NA,NA,NA,NA,1,28.929,28.929,30.878,1,NA,0,NA,NA,NA,NA,8,13.109,18.315,19.571,2,1,7,175.013,177.331,181.236,2,1,9,278.028,338.066,340.895,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","R_1C773ge7OqFWrWP",2,32.385,32.385,36.471,1,4,12.144,12.144,13.402,1,1,16.49,16.49,17.785,1,6,13.306,13.306,14.375,1,0,0,0,7.601,0,8,43.452,43.452,46.264,1,1,NA,0,0,10.415,0,8,47.07,47.07,47.902,1,0,NA,NA,NA,NA,NA,1,61.732,61.732,63.997,1,NA,0,NA,NA,NA,NA,8,13.352,17.983,19.442,2,1,1,49.591,58.351,59.861,3,1,6,22.347,28.234,31.437,3,1,3,28.688,31.034,31.787,2,1,7,27.239,29.321,32.937,2,1,1,11.447,13.55,17.177,2,1,5,55.733,60.612,62.501,3,1,6,11.345,11.345,14.595,1
"192","R_1N9y7oq6AGcC82S",6,26.813,26.813,28.743,1,3,10.347,10.347,12.196,1,1,24.766,24.766,26.32,1,6,7.987,7.987,9.564,1,0,0,0,19.661,0,1,58.844,58.844,63.384,1,1,NA,28.708,43.483,45.495,2,5,71.163,72.198,72.661,2,NA,1,33.874,36.438,37.51,2,5,31.308,31.308,32.257,1,1,NA,10.229,10.229,11.415,1,8,6.495,37.32,38.938,4,1,5,95.105,98.063,99.741,3,1,9,42.851,44.332,45.489,2,1,1,15.576,17.766,19.093,2,1,9,3.047,49.5,50.372,5,1,5,25.331,26.33,27.924,2,1,5,25.902,27.472,28.366,2,1,1,39.68,39.68,41.559,1
"193","R_NVAU65J6An80qml",6,17.703,19.528,20.617,2,1,21.35,23.556,24.956,2,1,13.466,29.992,31.207,4,6,7.238,8.726,9.797,2,0,0,0,8.096,0,1,22.948,24.496,25.81,2,1,NA,0,0,18.494,0,2,17.66,22.203,23.111,3,1,NA,0.989,0.989,7.508,1,5,34.302,36.034,37.225,2,1,NA,2.242,8.053,9.309,3,8,9.183,12.907,14.514,3,1,5,32.627,34.591,37.585,3,1,9,49.284,52.129,53.354,3,1,5,25.463,27.862,29.249,3,1,5,1.341,18.546,19.569,4,1,5,20.646,22.882,23.865,3,1,5,16.442,18.487,19.532,3,1,6,14.788,16.013,17.217,2
"194","R_1hQEKFUxM9XHoSn",6,12.91,27.537,29.582,2,4,7.314,7.314,9.758,1,6,14.799,14.799,17.162,1,6,5.601,5.601,7.731,1,0,0,0,9.219,0,8,5.891,21.083,22.281,3,1,NA,0,0,7.321,0,4,20.538,20.538,22.182,1,0,NA,NA,NA,NA,NA,6,4.186,4.186,6.812,1,0,NA,NA,NA,NA,NA,8,11.29,15.539,16.4,2,1,6,15.425,18.948,20.817,2,1,2,8.095,10.658,11.427,2,1,1,6.006,8.14,9.067,2,1,7,8.444,10.09,10.895,2,1,5,5.249,8.916,9.723,3,1,5,20.881,22.676,23.686,2,1,6,3.382,6.791,10.215,3
